Tipo Agregado;Valor m2
Apartamento;34.38
Apartamento;57.5
Apartamento;22.86
Apartamento;30.77
Apartamento;14.0
Apartamento;63.38
Apartamento;52.21
Apartamento;22.73
Apartamento;23.33
Apartamento;77.14
Apartamento;29.66
Apartamento;50.0
Apartamento;18.0
Apartamento;18.33
Apartamento;25.0
Apartamento;41.3
Apartamento;13.27
Apartamento;32.31
Apartamento;18.33
Apartamento;27.23
Apartamento;17.14
Apartamento;35.0
Apartamento;46.67
Apartamento;23.19
Apartamento;65.48
Apartamento;36.67
Apartamento;35.0
Apartamento;30.49
Apartamento;17.97
Apartamento;70.28
Apartamento;42.5
Apartamento;46.69
Apartamento;52.0
Apartamento;36.14
Apartamento;25.0
Apartamento;57.14
Apartamento;30.0
Casa;16.75
Apartamento;35.09
Apartamento;44.44
Apartamento;46.67
Apartamento;11.8
Apartamento;30.0
Apartamento;13.75
Casa;10.62
Apartamento;28.57
Apartamento;19.64
Apartamento;44.44
Apartamento;15.29
Casa;13.33
Apartamento;37.74
Apartamento;59.21
Apartamento;33.75
Apartamento;45.88
Apartamento;35.04
Apartamento;27.86
Apartamento;35.0
Apartamento;31.91
Apartamento;10.0
Apartamento;33.33
Apartamento;24.62
Apartamento;25.35
Apartamento;48.75
Apartamento;75.0
Casa;20.83
Apartamento;29.17
Apartamento;5.71
Apartamento;32.94
Apartamento;62.5
Casa;22.5
Apartamento;73.53
Apartamento;26.15
Apartamento;29.17
Apartamento;15.0
Apartamento;14.08
Apartamento;22.77
Apartamento;10.0
Apartamento;50.0
Apartamento;47.62
Apartamento;44.55
Apartamento;15.94
Apartamento;23.33
Apartamento;25.56
Apartamento;56.0
Apartamento;32.0
Apartamento;11.38
Apartamento;20.83
Apartamento;13.82
Apartamento;13.92
Apartamento;44.78
Apartamento;55.73
Apartamento;54.05
Casa;40.82
Apartamento;22.22
Apartamento;33.0
Apartamento;31.21
Apartamento;43.48
Apartamento;21.82
Apartamento;27.47
Apartamento;48.89
Apartamento;60.61
Apartamento;92.31
Apartamento;20.2
Apartamento;19.61
Apartamento;59.0
Apartamento;41.54
Apartamento;32.0
Apartamento;26.32
Apartamento;22.86
Apartamento;33.78
Apartamento;66.67
Apartamento;28.0
Apartamento;41.18
Apartamento;44.12
Apartamento;38.1
Apartamento;42.86
Apartamento;23.16
Casa;8.64
Apartamento;42.76
Apartamento;15.45
Apartamento;17.86
Apartamento;36.0
Casa;19.29
Apartamento;35.0
Apartamento;24.29
Apartamento;45.0
Apartamento;31.48
Apartamento;57.38
Apartamento;43.33
Apartamento;33.33
Apartamento;115.38
Apartamento;41.67
Apartamento;15.79
Apartamento;32.61
Apartamento;76.92
Apartamento;20.0
Apartamento;31.82
Apartamento;24.27
Casa;15.0
Apartamento;26.19
Apartamento;10.87
Apartamento;37.14
Apartamento;15.29
Apartamento;46.15
Apartamento;35.71
Apartamento;76.92
Apartamento;27.78
Apartamento;16.67
Apartamento;21.05
Apartamento;22.58
Apartamento;66.67
Apartamento;22.22
Apartamento;62.75
Apartamento;23.42
Apartamento;21.43
Apartamento;46.77
Apartamento;41.35
Apartamento;11.67
Apartamento;22.0
Apartamento;47.5
Apartamento;19.51
Apartamento;14.62
Apartamento;15.62
Apartamento;11.9
Apartamento;18.75
Casa;15.89
Apartamento;20.93
Apartamento;31.43
Apartamento;57.14
Apartamento;15.71
Apartamento;45.21
Apartamento;16.13
Apartamento;45.71
Apartamento;20.0
Apartamento;35.0
Apartamento;17.11
Apartamento;26.14
Apartamento;55.36
Casa;22.22
Apartamento;34.0
Apartamento;20.83
Apartamento;47.52
Apartamento;17.54
Apartamento;27.52
Apartamento;69.23
Apartamento;28.57
Apartamento;28.89
Apartamento;44.78
Apartamento;19.54
Apartamento;98.48
Apartamento;35.71
Casa;13.75
Apartamento;18.4
Apartamento;48.48
Apartamento;44.12
Apartamento;87.5
Apartamento;16.47
Apartamento;16.0
Apartamento;19.4
Apartamento;28.07
Apartamento;54.35
Apartamento;42.65
Apartamento;12.12
Apartamento;37.5
Apartamento;32.0
Apartamento;19.18
Apartamento;18.99
Apartamento;9.79
Apartamento;36.67
Apartamento;47.22
Apartamento;17.14
Casa;18.0
Apartamento;28.24
Apartamento;15.0
Apartamento;50.0
Apartamento;22.22
Apartamento;40.91
Apartamento;44.64
Apartamento;51.58
Apartamento;30.77
Apartamento;31.25
Apartamento;32.74
Casa;15.2
Apartamento;19.9
Apartamento;43.75
Apartamento;22.22
Apartamento;26.32
Apartamento;24.29
Apartamento;16.92
Apartamento;46.25
Apartamento;29.69
Apartamento;16.67
Apartamento;31.43
Apartamento;35.48
Apartamento;15.06
Apartamento;21.28
Apartamento;43.14
Apartamento;21.54
Apartamento;23.2
Apartamento;32.2
Apartamento;34.78
Apartamento;31.25
Apartamento;21.18
Apartamento;40.0
Apartamento;47.62
Apartamento;35.0
Casa;16.22
Apartamento;24.36
Apartamento;34.88
Apartamento;20.0
Apartamento;24.12
Apartamento;76.19
Apartamento;23.36
Apartamento;28.26
Apartamento;15.45
Apartamento;40.0
Apartamento;38.89
Apartamento;40.0
Apartamento;25.37
Apartamento;42.86
Apartamento;36.23
Apartamento;27.27
Apartamento;20.0
Apartamento;37.93
Apartamento;55.56
Apartamento;35.0
Apartamento;14.33
Apartamento;88.89
Apartamento;24.0
Apartamento;28.57
Apartamento;25.33
Apartamento;53.0
Apartamento;32.0
Apartamento;22.35
Apartamento;28.72
Apartamento;25.81
Apartamento;22.22
Apartamento;38.0
Apartamento;60.38
Apartamento;38.46
Apartamento;28.99
Apartamento;17.22
Apartamento;16.67
Apartamento;20.65
Apartamento;33.33
Apartamento;33.33
Casa;20.0
Apartamento;53.57
Apartamento;17.86
Apartamento;29.17
Casa;22.0
Apartamento;28.04
Apartamento;93.02
Apartamento;61.22
Apartamento;25.31
Apartamento;18.52
Apartamento;20.79
Apartamento;35.29
Apartamento;27.86
Apartamento;25.83
Apartamento;39.22
Apartamento;44.44
Casa;10.0
Apartamento;19.44
Apartamento;17.14
Apartamento;16.67
Apartamento;31.63
Apartamento;16.0
Apartamento;63.38
Apartamento;44.0
Apartamento;31.71
Apartamento;60.0
Apartamento;39.29
Apartamento;25.0
Apartamento;50.0
Casa;17.51
Apartamento;40.0
Apartamento;29.17
Apartamento;14.29
Apartamento;36.0
Apartamento;20.93
Apartamento;46.44
Apartamento;31.03
Apartamento;47.37
Apartamento;10.0
Apartamento;15.17
Apartamento;46.43
Apartamento;87.5
Apartamento;72.0
Apartamento;34.0
Apartamento;33.93
Apartamento;25.22
Apartamento;29.88
Apartamento;35.71
Apartamento;75.0
Apartamento;52.5
Apartamento;26.92
Apartamento;72.22
Apartamento;28.0
Apartamento;58.57
Apartamento;15.74
Apartamento;38.69
Apartamento;23.86
Apartamento;33.93
Apartamento;10.48
Apartamento;32.35
Apartamento;17.39
Apartamento;33.33
Apartamento;16.46
Apartamento;33.33
Apartamento;23.64
Apartamento;27.69
Apartamento;33.33
Casa;69.34
Apartamento;29.41
Apartamento;22.86
Apartamento;27.01
Apartamento;28.0
Apartamento;18.0
Apartamento;25.0
Apartamento;49.44
Apartamento;63.38
Apartamento;27.59
Apartamento;41.67
Apartamento;28.57
Apartamento;28.24
Casa;53.33
Apartamento;38.57
Apartamento;26.79
Apartamento;16.0
Apartamento;38.57
Casa;42.86
Casa;10.0
Apartamento;25.0
Apartamento;75.0
Apartamento;55.71
Casa;56.18
Apartamento;77.42
Apartamento;17.5
Apartamento;49.17
Apartamento;35.29
Apartamento;33.75
Apartamento;80.0
Apartamento;33.75
Apartamento;28.17
Apartamento;27.44
Apartamento;17.14
Apartamento;55.34
Apartamento;21.43
Apartamento;50.0
Apartamento;23.33
Apartamento;40.54
Casa;30.0
Apartamento;58.48
Apartamento;23.57
Apartamento;33.85
Apartamento;25.29
Apartamento;34.29
Apartamento;19.23
Apartamento;27.27
Apartamento;36.81
Apartamento;19.17
Apartamento;40.0
Apartamento;22.09
Apartamento;47.5
Apartamento;32.85
Casa;58.82
Apartamento;29.38
Apartamento;34.62
Apartamento;22.22
Apartamento;19.33
Casa;77.78
Apartamento;63.89
Apartamento;51.43
Apartamento;63.49
Apartamento;11.76
Apartamento;24.38
Apartamento;26.56
Apartamento;19.14
Apartamento;37.0
Apartamento;36.17
Casa;36.51
Apartamento;37.63
Apartamento;27.16
Apartamento;36.11
Apartamento;37.5
Apartamento;26.25
Apartamento;37.5
Apartamento;50.0
Apartamento;162.79
Apartamento;12.86
Apartamento;48.89
Apartamento;19.58
Casa;11.0
Apartamento;27.71
Apartamento;14.77
Apartamento;12.5
Apartamento;71.43
Apartamento;35.29
Apartamento;53.25
Apartamento;51.52
Apartamento;60.71
Apartamento;52.38
Apartamento;36.25
Apartamento;36.52
Casa;12.5
Apartamento;38.24
Apartamento;47.5
Apartamento;45.0
Apartamento;20.0
Apartamento;39.86
Apartamento;17.46
Apartamento;27.5
Apartamento;42.0
Apartamento;40.0
Apartamento;18.39
Apartamento;24.39
Apartamento;50.0
Apartamento;26.54
Apartamento;52.17
Apartamento;55.0
Apartamento;22.09
Apartamento;35.06
Apartamento;56.39
Apartamento;139.53
Apartamento;24.71
Apartamento;33.85
Apartamento;53.57
Apartamento;90.32
Apartamento;24.44
Apartamento;14.12
Apartamento;32.43
Apartamento;31.25
Apartamento;47.06
Apartamento;9.89
Apartamento;39.09
Apartamento;23.81
Apartamento;41.18
Apartamento;30.0
Apartamento;48.0
Apartamento;18.18
Apartamento;39.33
Casa;33.33
Apartamento;26.76
Casa;13.75
Apartamento;41.38
Apartamento;18.46
Apartamento;24.29
Apartamento;26.67
Apartamento;21.74
Apartamento;60.0
Apartamento;12.04
Apartamento;39.11
Apartamento;28.89
Apartamento;25.84
Apartamento;28.17
Apartamento;13.51
Apartamento;142.86
Apartamento;66.07
Apartamento;66.92
Apartamento;36.0
Apartamento;29.63
Apartamento;37.5
Apartamento;45.0
Apartamento;19.75
Apartamento;10.67
Apartamento;33.33
Apartamento;44.0
Apartamento;14.09
Apartamento;12.5
Apartamento;22.03
Apartamento;31.92
Casa;23.64
Apartamento;27.83
Apartamento;23.42
Apartamento;30.14
Apartamento;34.29
Apartamento;28.41
Apartamento;9.49
Apartamento;166.67
Casa;12.9
Apartamento;75.76
Apartamento;31.5
Apartamento;33.33
Apartamento;55.56
Apartamento;93.75
Apartamento;38.46
Apartamento;29.08
Apartamento;32.89
Apartamento;47.5
Apartamento;48.75
Apartamento;30.0
Apartamento;42.97
Apartamento;15.21
Apartamento;52.24
Apartamento;30.0
Apartamento;20.0
Apartamento;43.75
Apartamento;44.71
Apartamento;56.67
Apartamento;33.02
Apartamento;14.29
Apartamento;32.59
Apartamento;42.86
Casa;18.18
Apartamento;24.55
Apartamento;29.17
Apartamento;33.33
Apartamento;21.43
Apartamento;16.67
Apartamento;42.76
Apartamento;18.09
Apartamento;46.43
Casa;19.7
Apartamento;30.56
Apartamento;22.0
Apartamento;28.75
Apartamento;36.25
Apartamento;79.17
Apartamento;20.0
Apartamento;20.0
Apartamento;33.9
Apartamento;138.89
Apartamento;39.17
Apartamento;16.92
Apartamento;61.54
Apartamento;42.42
Apartamento;25.0
Apartamento;55.0
Apartamento;35.0
Apartamento;43.75
Apartamento;18.57
Apartamento;16.13
Apartamento;77.78
Apartamento;37.5
Casa;16.9
Apartamento;27.5
Apartamento;63.49
Apartamento;14.93
Apartamento;53.33
Apartamento;46.88
Apartamento;67.9
Apartamento;26.21
Apartamento;46.15
Apartamento;16.36
Apartamento;45.0
Apartamento;29.41
Apartamento;20.0
Apartamento;15.0
Apartamento;44.44
Apartamento;25.64
Casa;18.75
Apartamento;34.7
Casa;34.09
Apartamento;24.62
Apartamento;32.5
Apartamento;18.75
Apartamento;18.33
Apartamento;30.51
Apartamento;14.29
Apartamento;19.74
Apartamento;48.0
Apartamento;23.26
Apartamento;8.16
Apartamento;28.57
Apartamento;27.5
Apartamento;45.0
Apartamento;42.19
Apartamento;39.38
Apartamento;25.0
Apartamento;24.55
Apartamento;33.33
Apartamento;37.14
Apartamento;15.83
Casa;50.0
Apartamento;12.5
Apartamento;41.67
Apartamento;64.0
Apartamento;76.77
Apartamento;33.0
Apartamento;24.14
Apartamento;29.89
Apartamento;41.05
Apartamento;35.0
Apartamento;21.67
Apartamento;44.12
Apartamento;24.0
Apartamento;35.0
Apartamento;33.68
Apartamento;20.0
Apartamento;32.61
Apartamento;28.87
Apartamento;34.88
Apartamento;27.69
Apartamento;31.43
Apartamento;46.67
Apartamento;26.32
Apartamento;51.52
Casa;17.5
Apartamento;81.08
Apartamento;10.36
Apartamento;36.0
Apartamento;48.0
Apartamento;58.62
Apartamento;22.08
Apartamento;47.62
Apartamento;77.52
Apartamento;50.0
Apartamento;27.78
Apartamento;23.64
Apartamento;25.0
Apartamento;45.45
Apartamento;11.58
Apartamento;71.43
Apartamento;50.0
Apartamento;29.6
Apartamento;59.38
Apartamento;28.75
Apartamento;17.68
Apartamento;29.41
Apartamento;31.68
Casa;12.14
Casa;16.25
Apartamento;80.0
Apartamento;27.78
Apartamento;22.5
Casa;15.0
Apartamento;38.33
Apartamento;19.1
Apartamento;60.73
Apartamento;36.67
Apartamento;13.54
Apartamento;23.33
Apartamento;30.0
Apartamento;34.78
Apartamento;21.21
Apartamento;32.1
Apartamento;19.39
Apartamento;16.17
Apartamento;48.57
Apartamento;27.27
Apartamento;15.0
Apartamento;44.69
Apartamento;30.99
Apartamento;61.11
Apartamento;55.26
Apartamento;28.33
Apartamento;38.57
Apartamento;31.25
Casa;37.0
Apartamento;20.0
Apartamento;55.56
Apartamento;17.0
Apartamento;40.91
Apartamento;30.9
Apartamento;75.38
Apartamento;35.71
Apartamento;29.07
Apartamento;29.51
Apartamento;13.64
Apartamento;39.29
Apartamento;40.0
Apartamento;24.29
Apartamento;23.26
Apartamento;62.5
Apartamento;32.26
Apartamento;23.7
Apartamento;15.0
Apartamento;50.0
Apartamento;40.0
Apartamento;31.43
Apartamento;42.94
Apartamento;33.33
Apartamento;52.94
Apartamento;68.0
Apartamento;9.75
Apartamento;31.13
Apartamento;38.96
Apartamento;28.82
Apartamento;35.48
Apartamento;50.0
Apartamento;38.67
Apartamento;47.5
Apartamento;37.14
Apartamento;35.0
Apartamento;22.22
Apartamento;23.33
Casa;18.33
Apartamento;44.19
Apartamento;30.67
Apartamento;31.71
Apartamento;21.43
Apartamento;35.0
Apartamento;24.07
Apartamento;68.57
Apartamento;34.88
Apartamento;15.0
Apartamento;32.0
Apartamento;13.33
Apartamento;49.15
Apartamento;11.7
Apartamento;47.83
Apartamento;22.5
Apartamento;32.14
Apartamento;27.78
Apartamento;21.62
Apartamento;21.88
Apartamento;25.0
Casa;15.54
Apartamento;23.08
Apartamento;23.81
Apartamento;50.0
Apartamento;50.0
Apartamento;34.29
Apartamento;33.33
Apartamento;20.92
Apartamento;34.09
Apartamento;31.0
Apartamento;21.18
Apartamento;25.0
Apartamento;26.15
Apartamento;45.16
Apartamento;12.33
Apartamento;47.5
Apartamento;25.0
Apartamento;16.35
Apartamento;50.0
Apartamento;37.84
Apartamento;23.64
Apartamento;70.59
Apartamento;21.11
Apartamento;27.96
Apartamento;39.86
Apartamento;20.0
Apartamento;30.77
Apartamento;55.56
Apartamento;35.48
Apartamento;30.0
Apartamento;22.73
Casa;16.38
Apartamento;100.0
Apartamento;20.41
Apartamento;11.04
Apartamento;34.29
Apartamento;32.97
Apartamento;12.5
Apartamento;13.16
Apartamento;77.5
Apartamento;42.42
Apartamento;10.0
Apartamento;23.33
Apartamento;33.85
Apartamento;27.78
Apartamento;66.67
Apartamento;36.92
Apartamento;12.94
Apartamento;22.97
Apartamento;44.0
Apartamento;13.33
Apartamento;35.91
Apartamento;51.58
Apartamento;12.78
Apartamento;14.29
Apartamento;18.75
Apartamento;15.45
Apartamento;50.0
Apartamento;44.59
Apartamento;55.0
Apartamento;23.53
Apartamento;30.0
Apartamento;21.95
Apartamento;40.0
Apartamento;23.48
Apartamento;36.0
Apartamento;24.62
Apartamento;35.0
Casa;21.67
Apartamento;138.89
Casa;19.23
Apartamento;44.44
Apartamento;54.35
Apartamento;19.12
Apartamento;23.68
Apartamento;35.71
Apartamento;57.14
Apartamento;40.0
Apartamento;88.89
Apartamento;38.57
Casa;18.97
Apartamento;39.29
Apartamento;46.67
Apartamento;166.67
Apartamento;58.04
Apartamento;82.93
Apartamento;21.58
Apartamento;40.3
Apartamento;51.67
Apartamento;12.5
Apartamento;46.15
Apartamento;37.78
Apartamento;7.74
Apartamento;20.0
Apartamento;50.0
Apartamento;42.86
Apartamento;26.11
Apartamento;29.38
Apartamento;70.0
Apartamento;18.67
Apartamento;6.25
Casa;18.6
Apartamento;47.06
Apartamento;34.78
Apartamento;27.36
Casa;15.0
Apartamento;30.56
Apartamento;41.67
Apartamento;71.43
Apartamento;30.86
Apartamento;17.31
Apartamento;32.5
Apartamento;30.77
Apartamento;28.05
Apartamento;22.0
Apartamento;29.41
Apartamento;11.54
Apartamento;18.99
Apartamento;59.52
Apartamento;33.33
Apartamento;36.0
Apartamento;20.0
Apartamento;36.67
Apartamento;22.63
Apartamento;43.33
Apartamento;24.81
Apartamento;23.08
Apartamento;33.33
Apartamento;18.18
Apartamento;23.33
Apartamento;43.15
Apartamento;45.45
Apartamento;22.5
Apartamento;81.82
Apartamento;44.74
Apartamento;55.56
Apartamento;27.5
Apartamento;75.61
Apartamento;13.51
Apartamento;42.86
Casa;15.0
Apartamento;45.45
Apartamento;51.47
Apartamento;33.04
Apartamento;40.0
Apartamento;25.78
Apartamento;15.71
Apartamento;40.48
Apartamento;25.0
Apartamento;74.4
Apartamento;38.5
Apartamento;50.72
Apartamento;36.67
Apartamento;68.57
Apartamento;24.38
Apartamento;31.25
Apartamento;14.27
Apartamento;25.49
Apartamento;28.0
Apartamento;28.46
Apartamento;32.67
Apartamento;12.0
Apartamento;66.0
Apartamento;15.79
Casa;9.5
Apartamento;18.33
Apartamento;25.0
Apartamento;19.51
Apartamento;46.76
Apartamento;11.22
Apartamento;53.33
Apartamento;20.83
Apartamento;18.67
Apartamento;25.45
Apartamento;43.68
Apartamento;18.18
Apartamento;39.68
Apartamento;22.06
Apartamento;40.54
Apartamento;21.67
Apartamento;15.0
Apartamento;33.85
Apartamento;21.05
Apartamento;28.35
Casa;10.0
Apartamento;33.46
Apartamento;38.24
Apartamento;47.37
Apartamento;23.08
Apartamento;16.0
Apartamento;37.5
Apartamento;41.67
Apartamento;38.06
Apartamento;41.67
Apartamento;40.23
Apartamento;18.52
Apartamento;29.33
Apartamento;68.97
Apartamento;25.86
Apartamento;44.0
Apartamento;75.0
Apartamento;11.54
Casa;24.45
Apartamento;16.67
Apartamento;35.71
Apartamento;47.06
Apartamento;23.0
Apartamento;18.99
Apartamento;24.21
Apartamento;36.0
Apartamento;21.54
Apartamento;27.24
Apartamento;33.33
Apartamento;24.38
Apartamento;23.12
Apartamento;10.91
Apartamento;44.64
Apartamento;48.57
Apartamento;47.62
Apartamento;32.14
Apartamento;34.55
Apartamento;47.62
Apartamento;22.92
Apartamento;43.85
Apartamento;35.9
Apartamento;21.74
Apartamento;11.76
Apartamento;39.6
Apartamento;72.22
Apartamento;41.67
Apartamento;33.91
Apartamento;18.87
Apartamento;31.43
Apartamento;42.68
Apartamento;50.0
Apartamento;22.5
Apartamento;21.19
Apartamento;34.78
Apartamento;36.0
Apartamento;18.31
Apartamento;34.15
Apartamento;61.16
Apartamento;24.0
Apartamento;19.51
Apartamento;57.78
Apartamento;35.19
Apartamento;9.38
Apartamento;67.28
Apartamento;15.0
Apartamento;15.0
Apartamento;26.19
Apartamento;25.0
Apartamento;20.0
Apartamento;32.61
Apartamento;6.43
Apartamento;17.5
Apartamento;32.05
Apartamento;39.51
Apartamento;30.0
Apartamento;14.52
Apartamento;34.38
Apartamento;92.22
Apartamento;30.0
Apartamento;60.47
Apartamento;29.0
Apartamento;26.56
Apartamento;51.59
Apartamento;55.0
Apartamento;20.59
Apartamento;16.67
Apartamento;41.86
Apartamento;31.82
Apartamento;28.33
Apartamento;22.22
Apartamento;15.29
Apartamento;14.44
Apartamento;65.0
Apartamento;38.04
Apartamento;14.85
Apartamento;30.93
Apartamento;29.73
Apartamento;6.0
Apartamento;53.33
Apartamento;26.67
Apartamento;46.15
Apartamento;19.74
Apartamento;42.86
Apartamento;27.06
